Token_ID	Text_Pointer	Token	Tag	Annotation_ID	Multi_Token_Annotation
2605	17144	selbst	O	none	0
2606	17151	erlebtes	O	none	0
2607	17160	Unglück	O	none	0
2608	17168	zu	O	none	0
2609	17171	beweinen	O	none	0
2610	17180	hat	O	none	0
2611	17183	.	O	none	0
2612	17185	Aber	O	none	0
2613	17190	wie	O	none	0
2614	17193	,	O	none	0
2615	17195	Herr	O	none	0
2616	17199	\n                     	O	none	0
2617	17221	Wirth	O	none	0
2618	17226	,	O	none	0
2619	17228	wie	O	none	0
2620	17232	kommt	B-Bewegung-ALT	384C54A1-2459-466B-9DC1-1BDC67797CFF	1
2621	17238	die	O	none	0
2622	17242	alte	O	none	0
2623	17247	Mutter	O	none	0
2624	17254	zu	B-Richtung-ALT	82E4A168-E060-4873-9553-405E1B21B49E	1
2625	17257	dem	O	none	0
2626	17261	Liede	O	none	0
2627	17266	?	O	none	0
2628	17267	«	O	none	0
2629	17268	\n	O	none	0
2630	17269	Der	O	none	0
2631	17273	Wirth	O	none	0
2632	17279	zuckte	O	none	0
2633	17286	die	O	none	0
2634	17290	Achseln	O	none	0
2635	17297	.	O	none	0
2636	17299	»	O	none	0
2637	17300	David	O	none	0
2638	17306	wäre	O	none	0
2639	17311	viel	O	none	0
2640	17316	zu	O	none	0
2641	17319	erzählen	B-Bewegung-Schall	AE8E0277-F89B-483A-95A6-99601E742667	1
2642	17327	,	O	none	0
2643	17328	«	O	none	0
2644	17330	versetzte	B-Bewegung-Schall	C024C163-06FE-48CC-AB36-68410E626474	1
2645	17340	er	O	none	0
2646	17342	,	O	none	0
2647	17343	\n                     	O	none	0
2648	17365	»	O	none	0
2649	17366	wenn	O	none	0
2650	17371	ich	O	none	0
2651	17375	Euch	O	none	0
2652	17380	mit	O	none	0
2653	17384	den	O	none	0
2654	17388	Einbildungen	O	none	0
2655	17401	einer	O	none	0
2656	17407	schwachsinngen	O	none	0
2657	17422	alten	O	none	0
2658	17428	Frau	O	none	0
2659	17433	unterhalten	B-Bewegung-ALT	D27634B3-F6A0-437C-BFF6-1BE13E1B5042	1
2660	17444	\n                     	O	none	0
2661	17466	wollte	O	none	0
2662	17472	.	O	none	0
2663	17474	Wir	O	none	0
2664	17478	sind	O	none	0
2665	17483	darauf	O	none	0
2666	17490	gewöhnt	O	none	0
2667	17498	und	O	none	0
2668	17502	lassen	O	none	0
2669	17509	uns	O	none	0
2670	17513	nicht	O	none	0
2671	17519	mehr	O	none	0
2672	17524	durch	O	none	0
2673	17530	ihre	O	none	0
2674	17535	Gesänge	O	none	0
2675	17542	\n                     	O	none	0
2676	17564	stören	O	none	0
2677	17570	.	O	none	0
2678	17572	Wohl	O	none	0
2679	17577	zehn-und	O	none	0
2680	17586	mehrmal	O	none	0
2681	17594	täglich	O	none	0
2682	17602	 	O	none	0
2683	17603	pflegt	O	none	0
2684	17610	sie	O	none	0
2685	17614	das	O	none	0
2686	17618	alte	O	none	0
2687	17623	Lied	O	none	0
2688	17627	\n                     	O	none	0
2689	17649	abzuleiern	B-Bewegung-Schall	EAB7FFC8-6305-490C-A016-0A4AC9734277	1
2690	17659	,	O	none	0
2691	17661	so	O	none	0
2692	17664	oft	O	none	0
2693	17668	sie	O	none	0
2694	17672	ein	O	none	0
2695	17676	junges	O	none	0
2696	17683	Mädchengesicht	O	none	0
2697	17698	erblickt	B-Bewegung-Licht	6C73B243-9B22-49E6-B677-1881F4C05251	1
2698	17706	.	O	none	0
2699	17708	Es	O	none	0
2700	17711	scheint	B-Bewegung-ALT	9C0E58B1-D3D4-4E8E-968E-8A63828291A1	1
2701	17718	,	O	none	0
2702	17720	sie	O	none	0
2703	17723	\n                     	O	none	0
2704	17745	bildet	O	none	0
2705	17752	sich	O	none	0
2706	17757	dann	O	none	0
2707	17762	ein	O	none	0
2708	17765	,	O	none	0
2709	17767	ihre	O	none	0
2710	17772	Tochter	O	none	0
2711	17780	stände	O	none	0
2712	17787	vor	B-Positionierung	E54234BA-DED7-40AE-888A-81F9DEF37B90	1
2713	17791	ihr	O	none	0
2714	17794	,	O	none	0
2715	17796	die	O	none	0
2716	17800	ein	O	none	0
2717	17804	schlechtes	O	none	0
2718	17815	Ende	O	none	0
2719	17820	nahm	B-Bewegung-ALT	EF192653-DA8A-47EE-98F8-BF71277F6129	1
2720	17824	\n                     	O	none	0
2721	17846	in	O	none	0
2722	17849	Folge	O	none	0
2723	17855	einer	O	none	0
2724	17861	leichtsinnigen	O	none	0
2725	17876	Liebelei	O	none	0
2726	17884	.	O	none	0
2727	17886	Eine	O	none	0
2728	17891	alte	O	none	0
2729	17896	Klage	O	none	0
2730	17902	aller	O	none	0
2731	17908	Aeltern	O	none	0
2732	17915	,	O	none	0
2733	17917	die	O	none	0
2734	17921	nie	O	none	0
2735	17924	\n                     	O	none	0
2736	17946	ganz	O	none	0
2737	17951	aufhören	O	none	0
2738	17960	wird	O	none	0
2739	17964	,	O	none	0
2740	17966	so	O	none	0
2741	17969	lange	O	none	0
2742	17975	es	O	none	0
2743	17978	noch	O	none	0
2744	17983	junge	O	none	0
2745	17989	heißblütige	O	none	0
2746	18001	Burschen	O	none	0
2747	18010	gibt	O	none	0
2748	18014	.	O	none	0
2749	18015	«	O	none	0
2750	18016	\n	O	none	0
2751	18017	Das	O	none	0
2752	18021	Mädchen	O	none	0
2753	18029	hatte	O	none	0
2754	18035	unterdeß	O	none	0
2755	18044	ein	O	none	0
2756	18048	Linnentuch	O	none	0
2757	18059	über	B-Richtung	6844407F-3BB4-4A6C-8DE7-25BDD5C31736	1
2758	18064	den	O	none	0
2759	18068	Tisch	O	none	0
2760	18074	gebreitet	B-Bewegung-Subjekt	98D9F928-000E-4425-8106-7C5FBFC650C9	1
2761	18083	,	O	none	0
2762	18085	eine	O	none	0
2763	18089	\n                     	O	none	0
2764	18111	Schüssel	O	none	0
2765	18120	kaltes	O	none	0
2766	18127	Rauchfleisch	O	none	0
2767	18140	und	O	none	0
2768	18144	gewärmtes	O	none	0
2769	18154	Sauerkraut	O	none	0
2770	18165	aufgesetzt	B-Bewegung-Subjekt	1F08C95E-EB17-45FD-B684-4A0BD757C90D	1
2771	18175	,	O	none	0
2772	18177	und	O	none	0
2773	18181	auch	O	none	0
2774	18186	ein	B-Dimensionierung-Menge	DF9C61F8-0AD6-44CC-8088-01EF5F9F1A09	2
2775	18189	\n                     	O	none	0
2776	18211	paar	I-Dimensionierung-Menge	DF9C61F8-0AD6-44CC-8088-01EF5F9F1A09	2
2777	18216	Gläser	O	none	0
2778	18223	Bier	O	none	0
2779	18228	eingeschenkt	B-Bewegung-Subjekt	648153F8-9D5A-4E6F-B596-CFA9A0B4F748	1
2780	18240	.	O	none	0
2781	18242	Dann	O	none	0
2782	18247	legte	B-Bewegung-Subjekt	002FE767-BA6E-4C1F-87A7-F83C99365569	1
2783	18253	sie	O	none	0
2784	18257	neue	O	none	0
2785	18262	Kienspäne	O	none	0
2786	18272	auf	B-Richtung	B20080B2-3F70-4546-94C6-B6D1D2BB6026	1
2787	18276	die	O	none	0
2788	18279	\n                     	O	none	0
2789	18301	Kaminplatte	O	none	0
2790	18313	und	O	none	0
2791	18317	fachte	B-Bewegung-Subjekt	2262ACFC-6681-41D6-B605-F97A6D41FDC4	2
2792	18324	die	O	none	0
2793	18328	Flamme	O	none	0
2794	18335	mit	O	none	0
2795	18339	ihrem	O	none	0
2796	18345	Athem	O	none	0
2797	18351	an	B-Bewegung-Subjekt	2262ACFC-6681-41D6-B605-F97A6D41FDC4	2
2798	18353	,	O	none	0
2799	18355	bis	O	none	0
2800	18359	sie	O	none	0
2801	18363	knisternd	B-Bewegung-Schall	952B1BD5-B94D-4ACC-ACBA-11B534944EB3	1
2802	18373	hoch	B-Dimensionierung-Groesse	6629EC5E-82A8-4674-94D8-E20E27298895	1
2803	18377	\n                     	O	none	0
2804	18399	aufflackerte	B-Bewegung-Licht	C620120E-6731-4420-8E2B-8324FAF9339B	1
2805	18412	und	O	none	0
2806	18416	die	O	none	0
2807	18420	geräumige	B-Dimensionierung-Groesse	F27FF9C3-2A0F-492F-9D86-07152F9C157E	1
2808	18430	Stube	B-Ort-Container-BK	780827AC-AD00-45AF-A4DC-BBC31F2787F4	1
2809	18436	leidlich	O	none	0
2810	18445	erhellte	B-Bewegung-Licht	7B530154-0D5D-4343-81B8-19987A13EE85	1
2811	18453	.	O	none	0
2812	18455	Lichter	O	none	0
2813	18463	wurden	O	none	0
2814	18470	nicht	O	none	0
2815	18475	\n                     	O	none	0
2816	18497	angezündet	B-Bewegung-Licht	AACA4264-6972-4D22-8C1D-8AC7C335861C	1
2817	18507	,	O	none	0
2818	18509	das	O	none	0
2819	18513	Kaminfeuer	O	none	0
2820	18524	mußte	O	none	0
2821	18529	,	O	none	0
2822	18531	so	O	none	0
2823	18534	gut	O	none	0
2824	18538	es	O	none	0
2825	18541	gehen	B-Bewegung-ALT	D82B94E5-D2EF-452A-8F26-E2828CD4B80A	1
2826	18547	wollte	O	none	0
2827	18553	,	O	none	0
2828	18555	deren	O	none	0
2829	18561	Stelle	B-Ort-ALT	66AD67D6-5DB8-4576-9419-901040509083	1
2830	18567	\n                     	O	none	0
2831	18589	ersetzen	B-Bewegung-ALT	5C06FB36-0D96-4AAD-8412-3CE74F8DA57E	1
2832	18597	.	O	none	0
2833	18598	\n	O	none	0
2834	18599	»	O	none	0
2835	18600	Nun	O	none	0
2836	18604	langt	B-Bewegung-Subjekt	1C2EE698-B8AF-43DE-A5B6-FEA439067515	2
2837	18610	zu	I-Bewegung-Subjekt	1C2EE698-B8AF-43DE-A5B6-FEA439067515	2
2838	18612	,	O	none	0
2839	18614	alter	O	none	0
2840	18620	Vater	O	none	0
2841	18625	,	O	none	0
2842	18627	und	O	none	0
2843	18631	Du	O	none	0
2844	18633	,	O	none	0
2845	18635	blonder	O	none	0
2846	18643	Junge	O	none	0
2847	18648	,	O	none	0
2848	18650	sieh	B-Bewegung-Licht	41491DB5-89FF-4DEC-BB83-03B9B3D5784C	1
2849	18655	munter	O	none	0
2850	18662	in	B-Richtung	2827C406-92E6-4B61-8480-6DDB86AC1764	1
2851	18665	die	O	none	0
2852	18669	Welt	B-Ort-Container-BK	DFB4CA57-5F8E-4223-9A29-E16787A978D5	1
2853	18673	!	O	none	0
2854	18674	«	O	none	0
2855	18675	\n                     	O	none	0
2856	18697	ermahnte	B-Bewegung-Schall	0029D13C-C3B4-4955-8E8F-4AC9393756F3	1
2857	18706	der	O	none	0
2858	18710	Wirth	O	none	0
2859	18716	seine	O	none	0
2860	18722	Gäste	O	none	0
2861	18727	,	O	none	0
2862	18729	selbst	O	none	0
2863	18736	zulangend	B-Bewegung-Subjekt	96745D22-C9F6-4703-AF27-56464683B155	1
2864	18746	und	O	none	0
2865	18750	ein	O	none	0
2866	18754	tüchtiges	B-Dimensionierung-Groesse	56F33240-A0AD-4D54-AA2C-5741478E8909	1
2867	18764	Rippenstück	O	none	0
2868	18775	\n                     	O	none	0
2869	18797	auf	B-Positionierung	B594A366-01E8-4E80-BF8B-79ACCC4871E5	1
2870	18801	seinem	O	none	0
2871	18808	hölzernen	O	none	0
2872	18818	Teller	O	none	0
2873	18824	,	O	none	0
2874	18826	deren	O	none	0
2875	18832	einen	O	none	0
2876	18838	jeder	B-Dimensionierung-Menge	E2481328-9B69-41D7-8A59-31096560E9F3	1
2877	18844	Gast	O	none	0
2878	18849	erhalten	B-Bewegung-Subjekt	62F3DB8D-3A34-4786-ACB0-DBF99EF49A4A	1
2879	18858	hatte	O	none	0
2880	18863	,	O	none	0
2881	18865	emsig	O	none	0
2882	18870	\n                     	O	none	0
2883	18892	zerlegend	B-Bewegung-Subjekt	7AA9EC76-3AC5-468E-841A-3FB3512F88EE	1
2884	18901	.	O	none	0
2885	18903	»	O	none	0
2886	18904	Wart	O	none	0
2887	18909	Ihr	O	none	0
2888	18913	lange	O	none	0
2889	18919	in	B-Positionierung	001C06FC-F36D-4B38-B075-F23095E0F00C	1
2890	18922	Polen	B-Ort-Container	2AFB44F4-D78E-47E7-83A9-0F852B9792A5	1
2891	18927	?	O	none	0
2892	18928	«	O	none	0
2893	18930	fragte	B-Bewegung-Schall	F4190685-BE04-4F7C-BF84-2C752A116FA0	1
2894	18937	er	O	none	0
2895	18940	den	O	none	0
2896	18944	Greis	O	none	0
2897	18949	.	O	none	0
2898	18951	»	O	none	0
2899	18952	Vordem	O	none	0
2900	18959	ging	B-Bewegung-Subjekt	9DED1B5A-805F-41A2-8F9D-3E82F9FAE33C	1
2901	18964	viel	B-Dimensionierung-Menge	C2FE55A8-45C5-47C2-A024-98AFD1F66306	1
2902	18968	\n                     	O	none	0
2903	18990	Volks	O	none	0
2904	18996	dahin	B-Richtung	1D8ECD34-FC6C-4BB9-924F-29DD055BD947	1
2905	19001	,	O	none	0
2906	19003	auch	O	none	0
2907	19008	hier	B-Positionierung	575CD1F5-F063-4BA6-9948-D131BEF80018	1
2908	19013	aus	B-Richtung	98FF62D5-2549-424F-B4A3-FEB7E31BE119	1
2909	19017	der	O	none	0
2910	19021	Gegend	B-Ort-Container-BK	75E93BC7-060B-4067-AF3A-60563977B435	1
2911	19027	.	O	none	0
2912	19029	Man	O	none	0
2913	19033	erzählte	B-Bewegung-Schall	0A689821-858D-4F53-B10A-3B48F1A0BF9C	1
2914	19042	sich	O	none	0
2915	19047	Wunderdinge	O	none	0
2916	19059	von	O	none	0
2917	19062	\n                     	O	none	0
2918	19084	dem	O	none	0
2919	19088	billigen	O	none	0
2920	19097	Leben	O	none	0
2921	19103	in	B-Positionierung	9F5F1311-1EC9-4DE4-83CB-E25458CF0744	1
2922	19106	den	O	none	0
2923	19110	polnischen	O	none	0
2924	19121	Wäldern	B-Ort-Container	70936203-1350-4A3F-8E29-EE1457583E30	1
2925	19129	und	O	none	0
2926	19133	von	O	none	0
2927	19137	dem	O	none	0
2928	19141	leichten	O	none	0
2929	19150	Verdienst	O	none	0
2930	19159	,	O	none	0
2931	19160	\n                     	O	none	0
2932	19182	den	O	none	0
2933	19186	Einwanderer	O	none	0
2934	19198	haben	O	none	0
2935	19204	sollten	O	none	0
2936	19211	,	O	none	0
2937	19213	wenn	O	none	0
2938	19218	sie	O	none	0
2939	19222	die	O	none	0
2940	19226	Feld-	O	none	0
2941	19232	und	O	none	0
2942	19236	Landwirthschaft	O	none	0
2943	19251	\n                     	O	none	0
2944	19273	verständen	O	none	0
2945	19283	.	O	none	0
2946	19285	Es	O	none	0
2947	19288	muß	O	none	0
2948	19292	aber	O	none	0
2949	19297	doch	O	none	0
2950	19302	nicht	O	none	0
2951	19308	so	O	none	0
2952	19311	gar	O	none	0
2953	19315	herrlich	O	none	0
2954	19324	gewesen	O	none	0
2955	19332	sein	O	none	0
2956	19336	,	O	none	0
2957	19338	sonst	O	none	0
2958	19344	hätten	O	none	0
2959	19350	\n                     	O	none	0
2960	19372	sie	O	none	0
2961	19376	wohl	O	none	0
2962	19381	schwerlich	O	none	0
2963	19392	die	O	none	0
2964	19396	martialische	O	none	0
2965	19409	Revolution	O	none	0
2966	19420	gemacht	B-Bewegung-ALT	AB74DC8A-3443-4D2A-86D5-CCBB0E8F6C3C	1
2967	19427	,	O	none	0
2968	19429	die	O	none	0
2969	19433	nun	O	none	0
2970	19437	ein	O	none	0
2971	19441	so	O	none	0
2972	19443	\n                     	O	none	0
2973	19465	klägliches	O	none	0
2974	19476	Ende	B-Ort-ALT	07B65019-4C1C-4772-8490-BE075CF23B3C	1
2975	19481	genommen	B-Bewegung-ALT	F4BDCB91-DFD7-4225-AED9-6F85C06F3BB2	1
2976	19490	hat	O	none	0
2977	19493	!	O	none	0
2978	19495	Habt	O	none	0
2979	19500	Ihr	O	none	0
2980	19504	auch	O	none	0
2981	19509	darunter	B-Positionierung-ALT	30EE8DBC-492E-4BE7-8B75-2024F3165F22	1
2982	19518	gelitten	O	none	0
2983	19526	,	O	none	0
2984	19528	alter	O	none	0
2985	19533	\n                     	O	none	0
2986	19555	Vater	O	none	0
2987	19560	?	O	none	0
2988	19561	«	O	none	0
2989	19562	\n	O	none	0
2990	19563	»	O	none	0
2991	19564	Persönlich	O	none	0
2992	19575	bin	O	none	0
2993	19579	ich	O	none	0
2994	19583	verschont	O	none	0
2995	19593	geblieben	O	none	0
2996	19602	,	O	none	0
2997	19603	«	O	none	0
2998	19605	versetzte	B-Bewegung-Schall	48DBD441-0B2B-4931-9BA6-945475781BDF	1
2999	19615	der	O	none	0
3000	19619	Wende	O	none	0
3001	19624	,	O	none	0
3002	19626	»	O	none	0
3003	19627	aber	O	none	0
3004	19632	zwei	B-Dimensionierung-Menge	0481AA1C-B43E-4979-9860-6E363E78728C	1
3005	19636	\n                     	O	none	0
3006	19658	meiner	O	none	0
3007	19665	Enkel	O	none	0
3008	19671	mußten	O	none	0
3009	19678	den	O	none	0
3010	19682	Aufstand	O	none	0
3011	19691	mit	O	none	0
3012	19695	ihrem	O	none	0
3013	19701	Leben	O	none	0
3014	19707	büßen	O	none	0
3015	19712	.	O	none	0
3016	19714	Doch	O	none	0
3017	19719	laßt	O	none	0
3018	19724	uns	O	none	0
3019	19728	davon	O	none	0
3020	19733	\n                     	O	none	0
3021	19755	schweigen	O	none	0
3022	19764	!	O	none	0
3023	19766	Es	O	none	0
3024	19769	ist	O	none	0
3025	19773	nicht	O	none	0
3026	19779	gut	O	none	0
3027	19783	von	O	none	0
3028	19787	Dingen	O	none	0
3029	19794	reden	B-Bewegung-Schall	60E60F69-0D7E-4D27-A577-822424573787	1
3030	19799	,	O	none	0
3031	19801	die	O	none	0
3032	19805	nicht	O	none	0
3033	19811	zu	O	none	0
3034	19814	ändern	O	none	0
3035	19821	sind	O	none	0
3036	19825	.	O	none	0
3037	19826	«	O	none	0
3038	19827	\n	O	none	0
3039	19828	»	O	none	0
3040	19829	Gedenkt	O	none	0
3041	19837	Ihr	O	none	0
3042	19841	Euch	O	none	0
3043	19846	wieder	O	none	0
3044	19853	ganz	O	none	0
3045	19858	in	B-Richtung	6D14E51A-CFB2-45A1-9C76-3401644D9C50	1
3046	19861	Deutschland	B-Ort-Container	099E39D9-CA50-40FA-8757-F4E359AA9589	1
3047	19873	niederzulassen	B-Bewegung-Subjekt	92392243-D935-4B40-B7C5-2F2D5E883B5D	1
3048	19887	?	O	none	0
3049	19888	«	O	none	0
3050	19890	nahm	B-Bewegung-Schall	EC0984E7-3CA4-4783-A852-44AB523E1611	2
3051	19895	der	O	none	0
3052	19899	Wirth	O	none	0
3053	19904	\n                     	O	none	0
3054	19926	das	O	none	0
3055	19930	Gespräch	O	none	0
3056	19939	abermals	O	none	0
3057	19948	auf	B-Bewegung-Schall	EC0984E7-3CA4-4783-A852-44AB523E1611	2
3058	19951	,	O	none	0
3059	19953	da	O	none	0
3060	19956	es	O	none	0
3061	19959	ihm	O	none	0
3062	19963	nicht	O	none	0
3063	19969	gemüthlich	O	none	0
3064	19980	war	O	none	0
3065	19983	,	O	none	0
3066	19985	sein	O	none	0
3067	19990	Mahl	O	none	0
3068	19994	\n                     	O	none	0
3069	20016	stillschweigend	O	none	0
3070	20032	zu	O	none	0
3071	20035	verzehren	B-Bewegung-Subjekt	95D31B0A-1FBB-4C45-92F9-B43F0636DC7C	1
3072	20044	.	O	none	0
3073	20045	\n	O	none	0
3074	20046	»	O	none	0
3075	20047	Das	O	none	0
3076	20051	hängt	O	none	0
3077	20057	von	O	none	0
3078	20061	Umständen	O	none	0
3079	20071	ab	O	none	0
3080	20073	,	O	none	0
3081	20074	«	O	none	0
3082	20076	erwiederte	B-Bewegung-Schall	75BEAB55-F418-42AE-9B63-9ACE6000533D	1
3083	20087	der	O	none	0
3084	20091	Greis	O	none	0
3085	20096	,	O	none	0
3086	20098	»	O	none	0
3087	20099	und	O	none	0
3088	20103	vielleicht	O	none	0
3089	20114	könnt	O	none	0
3090	20120	Ihr	O	none	0
3091	20123	\n                     	O	none	0
3092	20145	mir	O	none	0
3093	20149	selbst	O	none	0
3094	20156	über	O	none	0
3095	20161	Einiges	O	none	0
3096	20168	,	O	none	0
3097	20170	das	O	none	0
3098	20174	für	O	none	0
3099	20178	mich	O	none	0
3100	20183	bestimmend	O	none	0
3101	20194	sein	O	none	0
3102	20199	dürfte	O	none	0
3103	20205	,	O	none	0
3104	20207	Aufschluß	O	none	0
3105	20216	\n                     	O	none	0
3106	20238	geben	B-Bewegung-ALT	4A10BF98-E164-4BA2-A362-423D65610AD3	1
3107	20243	.	O	none	0
3108	20244	«	O	none	0
3109	20245	\n	O	none	0
3110	20246	»	O	none	0
3111	20247	Von	O	none	0
3112	20251	Herzen	O	none	0
3113	20258	gern	O	none	0
3114	20262	,	O	none	0
3115	20264	Landsmann	O	none	0
3116	20273	.	O	none	0
3117	20275	Nur	O	none	0
3118	20279	zugefragt	B-Bewegung-Schall	6FF0AB43-9C44-4559-9027-4930A66199D4	1
3119	20289	und	O	none	0
3120	20293	Ihr	O	none	0
3121	20297	sollt	O	none	0
3122	20303	Antwort	O	none	0
3123	20311	haben	B-Bewegung-Schall	2EB29780-DB09-4A8E-B3A5-5A827AF1ED7A	1
3124	20316	,	O	none	0
3125	20318	bis	O	none	0
3126	20321	\n                     	O	none	0
3127	20343	meine	O	none	0
3128	20349	Zunge	O	none	0
3129	20355	sich	O	none	0
3130	20360	nicht	O	none	0
3131	20366	mehr	O	none	0
3132	20371	rühren	B-Bewegung-Schall	F081B4AC-F735-4C3C-9542-3C4981EB515D	1
3133	20378	kann	O	none	0
3134	20382	.	O	none	0
3135	20383	«	O	none	0
3136	20384	\n 	O	none	0
3137	20386	»	O	none	0
3138	20387	Ihr	O	none	0
3139	20391	seid	O	none	0
3140	20396	doch	O	none	0
3141	20401	hier	B-Positionierung	1A28D4B7-BDAF-4BC7-BE13-281A86D85BC8	1
3142	20406	einheimisch	O	none	0
3143	20417	?	O	none	0
3144	20418	«	O	none	0
3145	20419	\n	O	none	0
3146	20420	»	O	none	0
3147	20421	Hier	B-Positionierung	9019AA88-BEF0-4298-9D54-18313C41F9A7	1
3148	20426	und	O	none	0
3149	20430	aller	B-Dimensionierung-Menge	FCB5C415-F2B3-4768-BDC2-815BC5944F49	1
3150	20436	Orten	B-Ort-Container	5CF2087A-8789-4E18-BC10-ECDFE80DAE56	1
3151	20442	in	B-Positionierung	465679BB-2BFB-4ABA-A1F8-87F474B6834C	1
3152	20445	der	O	none	0
3153	20449	Haide	B-Ort-Container	477B9173-9E0D-4B5E-BCBE-8601A51F5605	1
3154	20455	bis	B-Richtung	9A729C1E-F9FE-46CD-AA33-03A83BEE20C5	1
3155	20459	hinauf	B-Richtung	3F2BA6C7-FD27-4C6C-A7F1-98B222498F54	1
3156	20466	an	B-Richtung	A5A85AD0-52D3-4086-AEFF-C31B4CFD3630	1
3157	20469	die	O	none	0
3158	20473	Berge	B-Ort-Container	190AE39B-ABC0-4587-A04A-752346EF54C3	1
3159	20479	in	B-Positionierung	E1E3F83F-3A9B-4E22-9D1A-197CF8696402	1
3160	20482	den	O	none	0
3161	20486	böhmischen	O	none	0
3162	20496	\n                     	O	none	0
3163	20518	Grenzen	B-Ort-Abstrakt	60CB425F-8C23-46F1-B258-8EF870AE320E	1
3164	20525	.	O	none	0
3165	20526	«	O	none	0
3166	20527	\n	O	none	0
3167	20528	»	O	none	0
3168	20529	Da	O	none	0
3169	20532	werdet	O	none	0
3170	20539	Ihr	O	none	0
3171	20543	vermuthlich	O	none	0
3172	20555	in	O	none	0
3173	20558	früherer	O	none	0
3174	20567	Zeit	O	none	0
3175	20572	von	O	none	0
3176	20576	einem	O	none	0
3177	20582	vielbekannten	O	none	0
3178	20596	und	O	none	0
3179	20600	in	O	none	0
3180	20602	\n                     	O	none	0
3181	20624	seiner	O	none	0
3182	20631	Art	O	none	0
3183	20635	berühmten	O	none	0
3184	20645	Manne	O	none	0
3185	20651	gehört	B-Bewegung-ALT	7AD72BDA-6660-4E77-BF26-BAB41F76BF78	1
3186	20658	haben	O	none	0
3187	20663	,	O	none	0
3188	20665	den	O	none	0
3189	20669	man	O	none	0
3190	20673	zu	O	none	0
3191	20676	meiner	O	none	0
3192	20683	Zeit	O	none	0
3193	20688	nur	O	none	0
3194	20692	den	O	none	0
3195	20695	\n                     	O	none	0
3196	20717	Maulwurfsfänger	O	none	0
3197	20733	nannte	B-Bewegung-ALT	246593C8-6C55-449F-B07B-FA82D9D30C34	1
3198	20740	von	O	none	0
3199	20744	dem	O	none	0
3200	20748	Gewerbe	O	none	0
3201	20755	,	O	none	0
3202	20757	das	O	none	0
3203	20761	er	O	none	0
3204	20764	trieb	B-Bewegung-ALT	2219CB8C-320A-4E4A-B6D4-BD746B0E4839	1
3205	20769	.	O	none	0
3206	20771	Wißt	O	none	0
3207	20776	Ihr	O	none	0
3208	20780	wohl	O	none	0
3209	20784	,	O	none	0
3210	20786	wo	B-Positionierung	798AF6C4-83E4-47B2-874E-0B4027DF3159	1
3211	20789	und	O	none	0
3212	20792	\n                     	O	none	0
3213	20814	wann	O	none	0
3214	20819	der	O	none	0
3215	20823	Mann	O	none	0
3216	20828	gestorben	O	none	0
3217	20838	ist	O	none	0
3218	20842	und	O	none	0
3219	20846	ob	O	none	0
3220	20849	seine	O	none	0
3221	20855	Verwandten	O	none	0
3222	20866	noch	O	none	0
3223	20871	leben	O	none	0
3224	20876	?	O	none	0
3225	20878	Denn	O	none	0
3226	20883	Kinder	O	none	0
3227	20890	hat	O	none	0
3228	20893	\n                     	O	none	0
3229	20915	er	O	none	0
3230	20918	meines	O	none	0
3231	20925	Wissens	O	none	0
3232	20933	nicht	O	none	0
3233	20938	.	O	none	0
3234	20940	Wenigstens	O	none	0
3235	20951	war	O	none	0
3236	20955	er	O	none	0
3237	20958	niemals	O	none	0
3238	20966	verheirathet	O	none	0
3239	20978	.	O	none	0
3240	20979	«	O	none	0
3241	20980	\n	O	none	0
3242	20981	»	O	none	0
3243	20982	So	O	none	0
3244	20985	gerade	O	none	0
3245	20992	heraus	O	none	0
3246	20998	,	O	none	0
3247	21000	alter	O	none	0
3248	21006	Vater	O	none	0
3249	21011	,	O	none	0
3250	21013	kann	O	none	0
3251	21018	ich	O	none	0
3252	21022	auf	O	none	0
3253	21026	Eure	O	none	0
3254	21031	Frage	O	none	0
3255	21037	nicht	O	none	0
3256	21043	antworten	B-Bewegung-Schall	4DDA439E-E7AC-4F3E-9411-FC4C6FD99580	1
3257	21052	.	O	none	0
3258	21054	Es	O	none	0
3259	21056	\n                     	O	none	0
3260	21078	gibt	O	none	0
3261	21083	hier	B-Positionierung	6997FB6A-00C4-45D1-8F10-701A2B465954	1
3262	21088	in	B-Positionierung	F10F1756-BA3A-4051-B3BC-69A28F64C2D3	1
3263	21091	den	O	none	0
3264	21095	Haiden	B-Ort-Container	A758E142-43E4-45B9-8A04-DA07B683E08C	1
3265	21102	mehrere	B-Dimensionierung-Menge	5251429D-2E01-4C4F-AF11-B7B6BBFC4D98	1
3266	21110	Maulwurfsfänger	O	none	0
3267	21125	,	O	none	0
3268	21127	alte	O	none	0
3269	21132	und	O	none	0
3270	21136	junge	O	none	0
3271	21141	,	O	none	0
3272	21143	die	O	none	0
3273	21147	sich	O	none	0
3274	21152	alle	B-Dimensionierung-Menge	9C0AE08E-C267-4E45-B5B2-D6038D7A8D36	1
3275	21156	\n                     	O	none	0
3276	21178	nähren	B-Bewegung-ALT	C3507B52-410B-4495-8060-289BECA9B234	1
3277	21184	,	O	none	0
3278	21186	viel	O	none	0
3279	21191	herumkommen	B-Bewegung-Subjekt	93DC5F72-C55F-4FC6-89C1-4D552FAA46EE	1
3280	21203	auf	B-Positionierung	7E9F1C78-7397-4A33-B51F-FA00B3D9CC85	1
3281	21207	den	O	none	0
